REF_DATE,GEO,Age group,Sex,BMI,Number_of_Persons
2004,Prince Edward Island,18 to 34 years,Females,Overweight,3000
2004,Prince Edward Island,18 to 34 years,Females,Obese,4000
2004,Prince Edward Island,18 to 24 years,Both sexes,Total Population,9800
2004,Prince Edward Island,18 to 24 years,Both sexes,Normal Weight,6000
2004,Prince Edward Island,18 to 24 years,Both sexes,Overweight,1400
2004,Prince Edward Island,18 to 24 years,Males,Total Population,4300
2004,Prince Edward Island,18 to 24 years,Males,Normal Weight,2800
2004,Prince Edward Island,18 to 24 years,Females,Total Population,5500
2004,Prince Edward Island,18 to 24 years,Females,Normal Weight,3300
2004,Prince Edward Island,18 to 19 years,Both sexes,Total Population,2900
2004,Prince Edward Island,18 to 19 years,Both sexes,Normal Weight,2000
2004,Prince Edward Island,18 to 19 years,Males,Normal Weight,1200
2004,Prince Edward Island,20 to 24 years,Both sexes,Total Population,6900
2004,Prince Edward Island,20 to 24 years,Both sexes,Normal Weight,4100
2004,Prince Edward Island,20 to 24 years,Females,Total Population,4000
2004,Prince Edward Island,20 to 24 years,Females,Normal Weight,2400
2004,Prince Edward Island,25 to 34 years,Both sexes,Total Population,19400
2004,Prince Edward Island,25 to 34 years,Both sexes,Normal Weight,8700
2004,Prince Edward Island,25 to 34 years,Both sexes,Overweight,6000
2004,Prince Edward Island,25 to 34 years,Both sexes,Obese,4600
2004,Prince Edward Island,25 to 34 years,Males,Total Population,9600
2004,Prince Edward Island,25 to 34 years,Males,Normal Weight,4300
2004,Prince Edward Island,25 to 34 years,Females,Total Population,9800
2004,Prince Edward Island,25 to 34 years,Females,Normal Weight,4400
2004,Prince Edward Island,25 to 34 years,Females,Obese,3100
2004,Prince Edward Island,35 to 44 years,Both sexes,Total Population,19300
2004,Prince Edward Island,35 to 44 years,Both sexes,Normal Weight,7200
2004,Prince Edward Island,35 to 44 years,Both sexes,Overweight,8400
2004,Prince Edward Island,35 to 44 years,Males,Total Population,9500
2004,Prince Edward Island,35 to 44 years,Males,Overweight,6400
2004,Prince Edward Island,35 to 44 years,Females,Total Population,9800
2004,Prince Edward Island,35 to 44 years,Females,Normal Weight,5300
2004,Prince Edward Island,45 to 64 years,Both sexes,Total Population,36600
2004,Prince Edward Island,45 to 64 years,Both sexes,Normal Weight,6100
2004,Prince Edward Island,45 to 64 years,Both sexes,Overweight,17800
2004,Prince Edward Island,45 to 64 years,Both sexes,Obese,12400
2004,Prince Edward Island,45 to 64 years,Both sexes,Obese Class I,7600
2004,Prince Edward Island,45 to 64 years,Both sexes,Obese Class II,3400
2004,Prince Edward Island,45 to 64 years,Males,Total Population,18200
2004,Prince Edward Island,45 to 64 years,Males,Overweight,10600
2004,Prince Edward Island,45 to 64 years,Males,Obese,5500
2004,Prince Edward Island,45 to 64 years,Males,Obese Class I,4500
2004,Prince Edward Island,45 to 64 years,Females,Total Population,18400
2004,Prince Edward Island,45 to 64 years,Females,Normal Weight,4300
2004,Prince Edward Island,45 to 64 years,Females,Overweight,7200
2004,Prince Edward Island,45 to 64 years,Females,Obese,6900
2004,Prince Edward Island,45 to 64 years,Females,Obese Class I,3100
2004,Prince Edward Island,45 to 54 years,Both sexes,Total Population,22000
2004,Prince Edward Island,45 to 54 years,Both sexes,Normal Weight,3800
2004,Prince Edward Island,45 to 54 years,Both sexes,Overweight,11400
2004,Prince Edward Island,45 to 54 years,Both sexes,Obese,6800
2004,Prince Edward Island,45 to 54 years,Both sexes,Obese Class I,3900
2004,Prince Edward Island,45 to 54 years,Males,Total Population,11700
2004,Prince Edward Island,45 to 54 years,Males,Overweight,7600
2004,Prince Edward Island,45 to 54 years,Males,Obese,3500
2004,Prince Edward Island,45 to 54 years,Females,Total Population,10300
2004,Prince Edward Island,45 to 54 years,Females,Normal Weight,3100
2004,Prince Edward Island,45 to 54 years,Females,Overweight,3800
2004,Prince Edward Island,45 to 54 years,Females,Obese,3400
2004,Prince Edward Island,55 to 64 years,Both sexes,Total Population,14600
2004,Prince Edward Island,55 to 64 years,Both sexes,Normal Weight,2400
2004,Prince Edward Island,55 to 64 years,Both sexes,Overweight,6400
2004,Prince Edward Island,55 to 64 years,Both sexes,Obese,5600
2004,Prince Edward Island,55 to 64 years,Both sexes,Obese Class I,3700
2004,Prince Edward Island,55 to 64 years,Males,Total Population,6500
2004,Prince Edward Island,55 to 64 years,Males,Overweight,3000
2004,Prince Edward Island,55 to 64 years,Females,Total Population,8100
2004,Prince Edward Island,55 to 64 years,Females,Overweight,3400
2004,Prince Edward Island,55 to 64 years,Females,Obese,3500
2004,Prince Edward Island,65 years and over,Both sexes,Total Population,18500
2004,Prince Edward Island,65 years and over,Both sexes,Normal Weight,5600
2004,Prince Edward Island,65 years and over,Both sexes,Overweight,7900
2004,Prince Edward Island,65 years and over,Both sexes,Obese,4900
2004,Prince Edward Island,65 years and over,Both sexes,Obese Class I,3400
2004,Prince Edward Island,65 years and over,Males,Total Population,8600
2004,Prince Edward Island,65 years and over,Males,Overweight,3600
2004,Prince Edward Island,65 years and over,Males,Obese,1900
2004,Prince Edward Island,65 years and over,Females,Total Population,9900
2004,Prince Edward Island,65 years and over,Females,Normal Weight,2500
2004,Prince Edward Island,65 years and over,Females,Overweight,4400
2004,Prince Edward Island,65 years and over,Females,Obese,3000
2004,Prince Edward Island,65 years and over,Females,Obese Class I,1900
2004,Prince Edward Island,65 to 74 years,Both sexes,Total Population,10000
2004,Prince Edward Island,65 to 74 years,Both sexes,Overweight,4200
2004,Prince Edward Island,65 to 74 years,Both sexes,Obese,2900
2004,Prince Edward Island,65 to 74 years,Both sexes,Obese Class I,1700
2004,Prince Edward Island,65 to 74 years,Males,Total Population,5000
2004,Prince Edward Island,65 to 74 years,Females,Total Population,5000
2004,Prince Edward Island,65 to 74 years,Females,Overweight,2100
2004,Prince Edward Island,65 to 74 years,Females,Obese,1800
2004,Prince Edward Island,75 years and over,Both sexes,Total Population,8500
2004,Prince Edward Island,75 years and over,Both sexes,Normal Weight,2700
2004,Prince Edward Island,75 years and over,Both sexes,Overweight,3700
2004,Prince Edward Island,75 years and over,Both sexes,Obese,2000
2004,Prince Edward Island,75 years and over,Both sexes,Obese Class I,1700
2004,Prince Edward Island,75 years and over,Males,Total Population,3600
2004,Prince Edward Island,75 years and over,Males,Overweight,1500
2004,Prince Edward Island,75 years and over,Females,Total Population,4900
2004,Prince Edward Island,75 years and over,Females,Normal Weight,1400
2004,Prince Edward Island,75 years and over,Females,Overweight,2300
2004,Prince Edward Island,75 years and over,Females,Obese,1200
2004,Prince Edward Island,75 years and over,Females,Obese Class I,900
2004,Nova Scotia,"Total, 18 years and over",Both sexes,Total Population,719100
2004,Nova Scotia,"Total, 18 years and over",Both sexes,Normal Weight,270800
2004,Nova Scotia,"Total, 18 years and over",Both sexes,Overweight,251600
2004,Nova Scotia,"Total, 18 years and over",Both sexes,Obese,177500
2004,Nova Scotia,"Total, 18 years and over",Both sexes,Obese Class I,118400
2004,Nova Scotia,"Total, 18 years and over",Both sexes,Obese Class II,35400
2004,Nova Scotia,"Total, 18 years and over",Both sexes,Obese Class III,23700
2004,Nova Scotia,"Total, 18 years and over",Males,Total Population,350600
2004,Nova Scotia,"Total, 18 years and over",Males,Normal Weight,139600
2004,Nova Scotia,"Total, 18 years and over",Males,Overweight,140500
2004,Nova Scotia,"Total, 18 years and over",Males,Obese,65800
2004,Nova Scotia,"Total, 18 years and over",Males,Obese Class I,45600
2004,Nova Scotia,"Total, 18 years and over",Females,Total Population,368400
2004,Nova Scotia,"Total, 18 years and over",Females,Normal Weight,131200
2004,Nova Scotia,"Total, 18 years and over",Females,Overweight,111100
2004,Nova Scotia,"Total, 18 years and over",Females,Obese,111800
2004,Nova Scotia,"Total, 18 years and over",Females,Obese Class I,72800
2004,Nova Scotia,"Total, 18 years and over",Females,Obese Class II,23000
2004,Nova Scotia,"Total, 18 years and over",Females,Obese Class III,16000
2004,Nova Scotia,18 to 34 years,Both sexes,Total Population,185900
2004,Nova Scotia,18 to 34 years,Both sexes,Normal Weight,89000
2004,Nova Scotia,18 to 34 years,Both sexes,Overweight,63500
2004,Nova Scotia,18 to 34 years,Both sexes,Obese,30400
2004,Nova Scotia,18 to 34 years,Both sexes,Obese Class I,20400
2004,Nova Scotia,18 to 34 years,Males,Total Population,96900
2004,Nova Scotia,18 to 34 years,Males,Normal Weight,51100
2004,Nova Scotia,18 to 34 years,Males,Overweight,32900
2004,Nova Scotia,18 to 34 years,Females,Total Population,89000
2004,Nova Scotia,18 to 34 years,Females,Normal Weight,37800
2004,Nova Scotia,18 to 34 years,Females,Overweight,30600
2004,Nova Scotia,18 to 34 years,Females,Obese,20100
2004,Nova Scotia,18 to 24 years,Both sexes,Total Population,91900
2004,Nova Scotia,18 to 24 years,Both sexes,Normal Weight,50800
2004,Nova Scotia,18 to 24 years,Both sexes,Overweight,30500
2004,Nova Scotia,18 to 24 years,Males,Total Population,54900
2004,Nova Scotia,18 to 24 years,Males,Normal Weight,34200
2004,Nova Scotia,18 to 24 years,Males,Overweight,15400
2004,Nova Scotia,18 to 24 years,Females,Total Population,36900
2004,Nova Scotia,18 to 19 years,Both sexes,Total Population,25500
2004,Nova Scotia,18 to 19 years,Both sexes,Normal Weight,11600
2004,Nova Scotia,18 to 19 years,Males,Total Population,19000
2004,Nova Scotia,18 to 19 years,Males,Normal Weight,8200
2004,Nova Scotia,18 to 19 years,Females,Total Population,6500
2004,Nova Scotia,20 to 24 years,Both sexes,Total Population,66400
2004,Nova Scotia,20 to 24 years,Both sexes,Normal Weight,39300
2004,Nova Scotia,20 to 24 years,Males,Total Population,35900
2004,Nova Scotia,20 to 24 years,Males,Normal Weight,26100
2004,Nova Scotia,20 to 24 years,Females,Total Population,30400
2004,Nova Scotia,25 to 34 years,Both sexes,Total Population,94100
2004,Nova Scotia,25 to 34 years,Both sexes,Normal Weight,38100
2004,Nova Scotia,25 to 34 years,Both sexes,Overweight,33100
2004,Nova Scotia,25 to 34 years,Both sexes,Obese,22500
2004,Nova Scotia,25 to 34 years,Both sexes,Obese Class I,17200
2004,Nova Scotia,25 to 34 years,Males,Total Population,42000
2004,Nova Scotia,25 to 34 years,Females,Total Population,52100
2004,Nova Scotia,25 to 34 years,Females,Normal Weight,21200
2004,Nova Scotia,25 to 34 years,Females,Obese,14900
2004,Nova Scotia,35 to 44 years,Both sexes,Total Population,162600
2004,Nova Scotia,35 to 44 years,Both sexes,Normal Weight,79000
2004,Nova Scotia,35 to 44 years,Both sexes,Overweight,43600
2004,Nova Scotia,35 to 44 years,Both sexes,Obese,32000
2004,Nova Scotia,35 to 44 years,Both sexes,Obese Class I,25700
2004,Nova Scotia,35 to 44 years,Males,Total Population,83700
2004,Nova Scotia,35 to 44 years,Males,Normal Weight,41800
2004,Nova Scotia,35 to 44 years,Males,Overweight,29800
2004,Nova Scotia,35 to 44 years,Females,Total Population,78900
2004,Nova Scotia,35 to 44 years,Females,Normal Weight,37200
2004,Nova Scotia,35 to 44 years,Females,Obese,20000
2004,Nova Scotia,45 to 64 years,Both sexes,Total Population,264300
2004,Nova Scotia,45 to 64 years,Both sexes,Normal Weight,71900
2004,Nova Scotia,45 to 64 years,Both sexes,Overweight,103400
2004,Nova Scotia,45 to 64 years,Both sexes,Obese,84000
2004,Nova Scotia,45 to 64 years,Both sexes,Obese Class I,48200
2004,Nova Scotia,45 to 64 years,Both sexes,Obese Class II,21400
2004,Nova Scotia,45 to 64 years,Males,Total Population,124300
2004,Nova Scotia,45 to 64 years,Males,Normal Weight,34100
2004,Nova Scotia,45 to 64 years,Males,Overweight,56600
2004,Nova Scotia,45 to 64 years,Males,Obese,33600
2004,Nova Scotia,45 to 64 years,Males,Obese Class I,19500
2004,Nova Scotia,45 to 64 years,Females,Total Population,140000
2004,Nova Scotia,45 to 64 years,Females,Normal Weight,37800
2004,Nova Scotia,45 to 64 years,Females,Overweight,46800
2004,Nova Scotia,45 to 64 years,Females,Obese,50400
2004,Nova Scotia,45 to 64 years,Females,Obese Class I,28700
2004,Nova Scotia,45 to 64 years,Females,Obese Class II,14600
2004,Nova Scotia,45 to 54 years,Both sexes,Total Population,126700
2004,Nova Scotia,45 to 54 years,Both sexes,Normal Weight,24700
2004,Nova Scotia,45 to 54 years,Both sexes,Overweight,55600
2004,Nova Scotia,45 to 54 years,Both sexes,Obese,41500
2004,Nova Scotia,45 to 54 years,Both sexes,Obese Class I,16900
2004,Nova Scotia,45 to 54 years,Males,Total Population,55700
2004,Nova Scotia,45 to 54 years,Females,Total Population,71000
2004,Nova Scotia,45 to 54 years,Females,Normal Weight,17200
2004,Nova Scotia,45 to 54 years,Females,Overweight,30000
2004,Nova Scotia,45 to 54 years,Females,Obese,18800
2004,Nova Scotia,55 to 64 years,Both sexes,Total Population,137600
2004,Nova Scotia,55 to 64 years,Both sexes,Normal Weight,47200
2004,Nova Scotia,55 to 64 years,Both sexes,Overweight,47800
2004,Nova Scotia,55 to 64 years,Both sexes,Obese,42600
2004,Nova Scotia,55 to 64 years,Both sexes,Obese Class I,31300
2004,Nova Scotia,55 to 64 years,Males,Total Population,68500
2004,Nova Scotia,55 to 64 years,Males,Overweight,31000
2004,Nova Scotia,55 to 64 years,Females,Total Population,69000
2004,Nova Scotia,55 to 64 years,Females,Normal Weight,20600
2004,Nova Scotia,55 to 64 years,Females,Overweight,16800
2004,Nova Scotia,55 to 64 years,Females,Obese,31600
2004,Nova Scotia,65 years and over,Both sexes,Total Population,106200
2004,Nova Scotia,65 years and over,Both sexes,Normal Weight,31000
2004,Nova Scotia,65 years and over,Both sexes,Overweight,41100
2004,Nova Scotia,65 years and over,Both sexes,Obese,31000
2004,Nova Scotia,65 years and over,Both sexes,Obese Class I,24200
2004,Nova Scotia,65 years and over,Males,Total Population,45700
2004,Nova Scotia,65 years and over,Males,Normal Weight,12500
2004,Nova Scotia,65 years and over,Males,Overweight,21200
2004,Nova Scotia,65 years and over,Females,Total Population,60500
2004,Nova Scotia,65 years and over,Females,Normal Weight,18400
2004,Nova Scotia,65 years and over,Females,Overweight,19900
2004,Nova Scotia,65 years and over,Females,Obese,21200
2004,Nova Scotia,65 years and over,Females,Obese Class I,18400
2004,Nova Scotia,65 to 74 years,Both sexes,Total Population,44100
2004,Nova Scotia,65 to 74 years,Both sexes,Overweight,20400
2004,Nova Scotia,65 to 74 years,Both sexes,Obese,12900
2004,Nova Scotia,65 to 74 years,Males,Total Population,20600
2004,Nova Scotia,65 to 74 years,Females,Total Population,23500
2004,Nova Scotia,65 to 74 years,Females,Overweight,10100
2004,Nova Scotia,75 years and over,Both sexes,Total Population,62100
2004,Nova Scotia,75 years and over,Both sexes,Normal Weight,22900
2004,Nova Scotia,75 years and over,Both sexes,Overweight,20600
2004,Nova Scotia,75 years and over,Both sexes,Obese,18100
2004,Nova Scotia,75 years and over,Males,Total Population,25100
2004,Nova Scotia,75 years and over,Females,Total Population,37000
2004,Nova Scotia,75 years and over,Females,Normal Weight,13500
2004,Nova Scotia,75 years and over,Females,Overweight,9800
2004,New Brunswick,"Total, 18 years and over",Both sexes,Total Population,569600
2004,New Brunswick,"Total, 18 years and over",Both sexes,Normal Weight,197600
2004,New Brunswick,"Total, 18 years and over",Both sexes,Overweight,200900
2004,New Brunswick,"Total, 18 years and over",Both sexes,Obese,166200
2004,New Brunswick,"Total, 18 years and over",Both sexes,Obese Class I,104400
2004,New Brunswick,"Total, 18 years and over",Both sexes,Obese Class II,29600
2004,New Brunswick,"Total, 18 years and over",Both sexes,Obese Class III,32200
2004,New Brunswick,"Total, 18 years and over",Males,Total Population,280400
2004,New Brunswick,"Total, 18 years and over",Males,Normal Weight,81700
2004,New Brunswick,"Total, 18 years and over",Males,Overweight,110900
2004,New Brunswick,"Total, 18 years and over",Males,Obese,86400
